608601,"Tyrosine-protein kinase receptor FLT3 inhibitor",INHIBITOR
608601,"Stem cell growth factor receptor inhibitor",INHIBITOR
608601,"Platelet-derived growth factor receptor inhibitor",INHIBITOR
608601,"Protein kinase C (PKC) inhibitor",INHIBITOR
608601,"Vascular endothelial growth factor receptor 2 inhibitor",INHIBITOR
165012,"Stem cell growth factor receptor inhibitor",INHIBITOR
165012,"Platelet-derived growth factor receptor inhibitor",INHIBITOR
165012,"Vascular endothelial growth factor receptor inhibitor",INHIBITOR
165012,"Macrophage colony stimulating factor receptor inhibitor",INHIBITOR
1376100,"Tyrosine-protein kinase SYK inhibitor",INHIBITOR
1420377,"Dual specificity mitogen-activated protein kinase kinase 1 inhibitor",INHIBITOR
1420377,"Dual specificity mitogen-activated protein kinase kinase 2 inhibitor",INHIBITOR
714243,"Tyrosine-protein kinase receptor FLT3 inhibitor",INHIBITOR
714243,"Tyrosine-protein kinase JAK2 inhibitor",INHIBITOR
1344709,"Tyrosine-protein kinase JAK2 inhibitor",INHIBITOR
1344709,"Tyrosine-protein kinase receptor FLT3 inhibitor",INHIBITOR
1927084,"Epidermal growth factor receptor erbB1 inhibitor",INHIBITOR
12911,"Stem cell growth factor receptor inhibitor",INHIBITOR
12911,"Vascular endothelial growth factor receptor inhibitor",INHIBITOR
12922,"Fibroblast growth factor receptor inhibitor",INHIBITOR
12922,"Platelet-derived growth factor receptor inhibitor",INHIBITOR
12922,"Vascular endothelial growth factor receptor 2 inhibitor",INHIBITOR
494834,"Fibroblast growth factor receptor 3 inhibitor",INHIBITOR
494834,"Tyrosine-protein kinase receptor FLT3 inhibitor",INHIBITOR
494834,"Stem cell growth factor receptor inhibitor",INHIBITOR
494834,"Platelet-derived growth factor receptor inhibitor",INHIBITOR
494834,"Vascular endothelial growth factor receptor inhibitor",INHIBITOR
1927263,"Vascular endothelial growth factor receptor 2 inhibitor",INHIBITOR
442178,"Intermediate conductance calcium-activated potassium channel protein 4 blocker",BLOCKER
682106,"Gonadotropin-releasing hormone receptor antagonist",ANTAGONIST
1051539,"Endothelin receptor ET-A antagonist",ANTAGONIST
1066574,"C-C chemokine receptor type 5 antagonist",ANTAGONIST
1069144,"Neurokinin 1 receptor antagonist",ANTAGONIST
316774,"Interleukin-8 receptor A modulator",MODULATOR
316774,"Interleukin-8 receptor B modulator",MODULATOR
1267108,"Ghrelin receptor agonist",AGONIST
1279532,"Adenosine A2a receptor agonist",AGONIST
1279628,"Adenosine A2a receptor agonist",AGONIST
347877,"Serotonin 1a (5-HT1a) receptor agonist",AGONIST
1376064,"Ghrelin receptor agonist",AGONIST
556582,"Cannabinoid CB1 receptor antagonist",ANTAGONIST
1378017,"Adenosine A2a receptor antagonist",ANTAGONIST
1378025,"Mu opioid receptor antagonist",ANTAGONIST
1379609,"Histamine H1 receptor antagonist",ANTAGONIST
1379609,"Serotonin 2a (5-HT2a) receptor antagonist",ANTAGONIST
1379609,"Serotonin 2c (5-HT2c) receptor antagonist",ANTAGONIST
1379609,"Adrenergic receptor alpha-2 antagonist",ANTAGONIST
1379619,"Serotonin 1a (5-HT1a) receptor antagonist",ANTAGONIST
1379654,"C-C chemokine receptor type 5 antagonist",ANTAGONIST
1383170,"Metabotropic glutamate receptor 2 agonist",AGONIST
1383170,"Metabotropic glutamate receptor 3 agonist",AGONIST
1418061,"Serotonin 1a (5-HT1a) receptor agonist",AGONIST
1418061,"Dopamine D2 receptor partial agonist","PARTIAL AGONIST"
1418061,"Dopamine D3 receptor agonist",AGONIST
1418061,"Dopamine D4 receptor agonist",AGONIST
1439374,"C-C chemokine receptor type 9 antagonist",ANTAGONIST
364983,"Cannabinoid CB1 receptor inverse agonist","INVERSE AGONIST"
1525737,"Sphingosine 1-phosphate receptor Edg-1 agonist",AGONIST
1540484,"Prostanoid FP receptor agonist",AGONIST
402280,"Calcitonin gene-related peptide type 1 receptor antagonist",ANTAGONIST
410123,"Adenosine A2a receptor antagonist",ANTAGONIST
22393,"Ghrelin receptor agonist",AGONIST
1592329,"Mu opioid receptor antagonist",ANTAGONIST
1626745,"Prostanoid IP receptor agonist",AGONIST
1757098,"Serotonin 6 (5-HT6) receptor antagonist",ANTAGONIST
361763,"Adenosine A1 receptor antagonist",ANTAGONIST
454365,"Histamine H3 receptor inverse agonist","INVERSE AGONIST"
520543,"Corticotropin releasing factor receptor 1 antagonist",ANTAGONIST
76666,"Adenosine A1 receptor antagonist",ANTAGONIST
545114,"Beta-3 adrenergic receptor agonist",AGONIST
1378338,"Endothelin receptor ET-A antagonist",ANTAGONIST
2197744,"Adenosine A3 receptor agonist",AGONIST
1540477,"Nociceptin receptor agonist",AGONIST
1540477,"Opioid receptors; mu/kappa/delta agonist",AGONIST
1590761,"Serotonin 2a (5-HT2a) receptor inverse agonist","INVERSE AGONIST"
388891,"Neurokinin 2 receptor antagonist",ANTAGONIST
120674,"Serotonin 2a (5-HT2a) receptor antagonist",ANTAGONIST
94071,"Endothelin receptor ET-A antagonist",ANTAGONIST
94071,"Endothelin receptor ET-B antagonist",ANTAGONIST
1380056,"Thromboxane A2 receptor antagonist",ANTAGONIST
1380047,"Vasopressin V2 receptor antagonist",ANTAGONIST
2197705,"Endothelin receptor ET-A antagonist",ANTAGONIST
1380043,"Beta-3 adrenergic receptor agonist",AGONIST
2197557,"Serotonin 2a (5-HT2a) receptor antagonist",ANTAGONIST
182389,"Endothelin receptor ET-A antagonist",ANTAGONIST
457258,"Neurotensin receptor 1 antagonist",ANTAGONIST
1121279,"Serotonin 1a (5-HT1a) receptor agonist",AGONIST
73070,"Vasopressin V2 receptor antagonist",ANTAGONIST
30255,"Endothelin receptor ET-A antagonist",ANTAGONIST
30255,"Endothelin receptor ET-B antagonist",ANTAGONIST
1360388,"Melanocortin receptor 4 agonist",AGONIST
1927264,"Calcitonin receptor agonist",AGONIST
1927033,"Calcium sensing receptor agonist",AGONIST
1380126,"Glucagon-like peptide 1 receptor agonist",AGONIST
1380624,"Relaxin receptor 1 activator",ACTIVATOR
1380624,"Relaxin receptor 2 activator",ACTIVATOR
1380990,"Glucagon-like peptide 1 receptor agonist",AGONIST
1376245,"Somatostatin receptor 2 agonist",AGONIST
1376245,"Somatostatin receptor 3 agonist",AGONIST
1376245,"Somatostatin receptor 5 agonist",AGONIST
1926803,"Gonadotropin-releasing hormone receptor agonist",AGONIST
1380578,"Gonadotropin-releasing hormone receptor antagonist",ANTAGONIST
596524,"Dopamine D2 receptor modulator",MODULATOR
1422241,"Neuronal acetylcholine receptor protein alpha-7 subunit partial agonist","PARTIAL AGONIST"
1380041,"Voltage-gated N-type calcium channel alpha-1B subunit blocker",BLOCKER
1380041,"Monoamine oxidase B inhibitor",INHIBITOR
1380041,"Sodium channel alpha subunit blocker",BLOCKER
1380041,"Glutamate [NMDA] receptor antagonist",ANTAGONIST
1376151,"Neuronal acetylcholine receptor; alpha4/beta2 antagonist",ANTAGONIST
3103,"Calcium-activated potassium channel subunit alpha-1 opener",OPENER
3103,"Voltage-gated potassium channel subunit Kv7.5 activator",ACTIVATOR
3103,"Voltage-gated potassium channel subunit Kv7.4 activator",ACTIVATOR
3103,"Voltage-gated potassium channel subunit Kv7.2 activator",ACTIVATOR
3103,"Voltage-gated potassium channel, KQT; KCNQ2(Kv7.2)/KCNQ3(Kv7.3) activator",ACTIVATOR
3103,"Voltage-gated potassium channel KCNQ3/KCNQ4 activator",ACTIVATOR
1562844,"G protein-coupled receptor 44 antagonist",ANTAGONIST
1926892,"Prostanoid DP receptor antagonist",ANTAGONIST
568338,"Stem cell growth factor receptor inhibitor",INHIBITOR
568338,"Tyrosine-protein kinase receptor RET inhibitor",INHIBITOR
568338,"Vascular endothelial growth factor receptor inhibitor",INHIBITOR
568338,"Platelet-derived growth factor receptor inhibitor",INHIBITOR
1768774,"Serotonin 2a (5-HT2a) receptor antagonist",ANTAGONIST
1768774,"Dopamine D2 receptor antagonist",ANTAGONIST
1768774,"Serotonin transporter inhibitor",INHIBITOR
1927106,"Voltage-gated calcium channel alpha2/delta subunit 1 modulator",MODULATOR
1927106,"Voltage-gated calcium channel alpha2/delta subunit 2 modulator",MODULATOR
1121852,"Mucin-16 other",OTHER
1121862,"Interleukin-5 receptor subunit alpha inhibitor",INHIBITOR
1121866,"Interleukin-23 inhibitor",INHIBITOR
1121866,"Interleukin-12 inhibitor",INHIBITOR
1121867,"Interleukin-17 receptor A antagonist",ANTAGONIST
1121880,"Heat shock protein 90 homolog inhibitor",INHIBITOR
1121886,"Integrin beta-7 antagonist",ANTAGONIST
1121887,"Folate receptor alpha inhibitor",INHIBITOR
1121890,"Insulin-like growth factor I receptor antagonist",ANTAGONIST
1121894,"Beta-nerve growth factor inhibitor",INHIBITOR
1121895,"Insulin-like growth factor I receptor antagonist",ANTAGONIST
1121896,"Beta amyloid A4 protein binding agent","BINDING AGENT"
1121897,"Interleukin-1 beta negative allosteric modulator","NEGATIVE ALLOSTERIC MODULATOR"
1121898,"Carbonic anhydrase IX other",OTHER
1121906,"Interleukin-13 inhibitor",INHIBITOR
1121913,"Fusion glycoprotein F0 inhibitor",INHIBITOR
1121914,"CD22 binding agent","BINDING AGENT"
1121922,"Hepatocyte growth factor receptor antagonist",ANTAGONIST
1121924,"T-cell surface glycoprotein CD3 epsilon chain binding agent","BINDING AGENT"
1121934,"Hepatocyte growth factor inhibitor",INHIBITOR
1121942,"Interleukin-6 inhibitor",INHIBITOR
1121943,"Beta amyloid A4 protein binding agent","BINDING AGENT"
1121946,"Tumor necrosis factor ligand superfamily member 13B inhibitor",INHIBITOR
1121949,"T-cell surface glycoprotein CD3 epsilon chain other",OTHER
1121951,"Tumor necrosis factor receptor superfamily member 10B agonist",AGONIST
1121952,"Interleukin-13 inhibitor",INHIBITOR
1380127,"Epidermal growth factor receptor erbB1 antagonist",ANTAGONIST
1380140,"Sclerostin inhibitor",INHIBITOR
1380183,"Mucin-16 other",OTHER
1380245,"Complement C5 inhibitor",INHIBITOR
1380307,"B-lymphocyte antigen CD20 binding agent","BINDING AGENT"
1380327,"Integrin alpha-5/beta-1 antagonist",ANTAGONIST
1380329,"T-cell surface antigen CD4 other",OTHER
1380474,"TNF-alpha inhibitor",INHIBITOR
1380494,"CD22 other",OTHER
1380644,"Lipopolysaccharide (LPS) other",OTHER
1380708,"Ganglioside GD3 other",OTHER
1380832,"TNF-alpha inhibitor",INHIBITOR
1380833,"Beta-nerve growth factor inhibitor",INHIBITOR
1380842,"Beta amyloid A4 protein binding agent","BINDING AGENT"
1380877,"CD22 binding agent","BINDING AGENT"
1380924,"Cytotoxic T-lymphocyte protein 4 inhibitor",INHIBITOR
1380941,"Interleukin-4 receptor subunit alpha antagonist",ANTAGONIST
1380996,"Interleukin-6 receptor alpha subunit antagonist",ANTAGONIST
1381077,"T-cell surface glycoprotein CD3 epsilon chain inhibitor",INHIBITOR
1381153,"TNF-alpha inhibitor",INHIBITOR
1381233,"Transforming growth factor beta-2 inhibitor",INHIBITOR
1381416,"Myeloid cell surface antigen CD33 other",OTHER
1381443,"Leukocyte adhesion glycoprotein LFA-1 alpha inhibitor",INHIBITOR
1381457,"T-lymphocyte activation antigen CD80 inhibitor",INHIBITOR
1381459,"Basigin other",OTHER
1381801,"Mucin-1 binding agent","BINDING AGENT"
1381846,"Receptor tyrosine-protein kinase erbB-3 inhibitor",INHIBITOR
1381887,"HLA class II histocompatibility antigen, DRB1-10 beta chain other",OTHER
1382032,"T-cell receptor antagonist",ANTAGONIST
2039224,"Vascular endothelial growth factor A binding agent","BINDING AGENT"
1382066,"Urushiol inhibitor",INHIBITOR
1382093,"Interleukin-1 alpha inhibitor",INHIBITOR
2039251,"Carbonic anhydrase IX binding agent","BINDING AGENT"
1380979,"Carbonic anhydrase IX binding agent","BINDING AGENT"
2039268,"Carbonic anhydrase IX binding agent","BINDING AGENT"
1626783,"Subtilisin/kexin type 9 inhibitor",INHIBITOR
2039374,Unknown,
1376106,"Voltage-gated calcium channel modulator",MODULATOR
433297,"GABA receptor alpha-1 subunit positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
132234,"GABA-A receptor; agonist GABA site agonist",AGONIST
1592332,"Nonstructural protein 5A inhibitor",INHIBITOR
1356484,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",INHIBITOR
609761,"Synaptic vesicle glycoprotein 2A modulator",MODULATOR
1926775,"Protective antigen binding agent","BINDING AGENT"
1121905,"Interleukin 17A inhibitor",INHIBITOR
1380150,"Interleukin-5 inhibitor",INHIBITOR
1626740,"Apoptosis regulator Bcl-2 inhibitor",INHIBITOR
2039198,"Programmed cell death 1 ligand 1 inhibitor",INHIBITOR
704633,"Sodium channel alpha subunit blocker",BLOCKER
2039197,"Plasminogen activator",ACTIVATOR
675292,"Acetylcholinesterase inhibitor",INHIBITOR
1121857,"Tumor necrosis factor ligand superfamily member 13B inhibitor",INHIBITOR
1382102,"Growth/differentiation factor 2 inhibitor",INHIBITOR
630553,"Serotonin 6 (5-HT6) receptor antagonist",ANTAGONIST
1383550,"Voltage-gated potassium channel blocker",BLOCKER
1379629,"Kinetoplast DNA inhibitor",INHIBITOR
1380108,"Interferon alpha/beta receptor agonist",AGONIST
1380112,"TRAIL receptor-1 agonist",AGONIST
1380122,"Telomerase reverse transcriptase inhibitor",INHIBITOR
1380125,"Blood group Rh(D) polypeptide inhibitor",INHIBITOR
1380128,"Toll-like receptor 3 agonist",AGONIST
1380132,"Erythropoietin receptor agonist",AGONIST
1380136,"Coagulation factor IX inhibitor",INHIBITOR
1380141,"Potassium chelating agent","CHELATING AGENT"
1380823,"Vascular endothelial growth factor receptor 1 and 2 (Flt-1 and KDR) agonist",AGONIST
1380968,"Telomerase reverse transcriptase inhibitor",INHIBITOR
1380969,"Triglyceride hydrolytic enzyme","HYDROLYTIC ENZYME"
1380978,"HLA class II histocompatibility antigen, DRB1-15 beta chain modulator",MODULATOR
1380984,"Antithrombin-III inhibitor",INHIBITOR
1380989,"Interferon lambda receptor agonist",AGONIST
1380993,"Melanoma cells disrupting agent","DISRUPTING AGENT"
1381001,"Dystrophin pre-mRNA positive modulator","POSITIVE MODULATOR"
1381350,"Plasminogen activator",ACTIVATOR
1380544,"Dystrophin pre-mRNA positive modulator","POSITIVE MODULATOR"
1380835,"Insulin receptor agonist",AGONIST
1380838,"Granulocyte colony stimulating factor receptor agonist",AGONIST
1380849,"Interleukin 13 receptor binding agent","BINDING AGENT"
1380894,"Tubulin stabiliser",STABILISER
1380949,"Toll-like receptor 5 agonist",AGONIST
421145,"Type-1 angiotensin II receptor antagonist",ANTAGONIST
56713,"Protein farnesyltransferase inhibitor",INHIBITOR
1376048,"Serotonin 3 (5-HT3) receptor antagonist",ANTAGONIST
259664,"P-glycoprotein 1 inhibitor",INHIBITOR
390556,"Glutamate [NMDA] receptor negative allosteric modulator","NEGATIVE ALLOSTERIC MODULATOR"
1376063,"Toll-like receptor 9 agonist",AGONIST
1161875,"Cholesteryl ester transfer protein inhibitor",INHIBITOR
87493,"Type-1 angiotensin II receptor antagonist",ANTAGONIST
1376066,"DNA topoisomerase II inhibitor",INHIBITOR
459679,"Coagulation factor X inhibitor",INHIBITOR
1376070,"Phosphate sequestering agent","SEQUESTERING AGENT"
140637,"Cholesteryl ester transfer protein inhibitor",INHIBITOR
1376080,"Glutathione S-transferase Pi inhibitor",INHIBITOR
71256,"Tubulin inhibitor",INHIBITOR
1376085,"Neuronal acetylcholine receptor; alpha3/beta4 partial agonist","PARTIAL AGONIST"
474601,"Cathepsin K inhibitor",INHIBITOR
470953,"Cytochrome P450 26A1 inhibitor",INHIBITOR
75302,"Thrombin inhibitor",INHIBITOR
1376096,"Tubulin stabiliser",STABILISER
460014,"Dipeptidyl peptidase IV inhibitor",INHIBITOR
1376101,"Cyclooxygenase inhibitor",INHIBITOR
76250,"DNA cross-linking agent","CROSS-LINKING AGENT"
1376102,"Dopamine receptors; D2 & D3 partial agonist","PARTIAL AGONIST"
248537,"Phospholipase A2 group IIA inhibitor",INHIBITOR
1376107,"Transthyretin stabiliser",STABILISER
1376109,"Serine/threonine-protein kinase mTOR inhibitor",INHIBITOR
1376114,"DNA cross-linking agent","CROSS-LINKING AGENT"
1376116,"Progesterone receptor modulator",MODULATOR
1376117,"Aminopeptidase inhibitor",INHIBITOR
1376119,"Phosphodiesterase 5A inhibitor",INHIBITOR
1376122,"Tubulin inhibitor",INHIBITOR
37095,"Steryl-sulfatase inhibitor",INHIBITOR
1376125,"Tryptophan 5-hydroxylase inhibitor",INHIBITOR
1376127,"Norepinephrine transporter inhibitor",INHIBITOR
365195,"Mycobacterium tuberculosis H37Rv inhibitor",INHIBITOR
1266257,"5-lipoxygenase activating protein inhibitor",INHIBITOR
560750,"Tubulin inhibitor",INHIBITOR
1376137,"Heat-stable enterotoxin receptor agonist",AGONIST
1266270,"5-lipoxygenase activating protein inhibitor",INHIBITOR
1334901,"Cholesteryl ester transfer protein inhibitor",INHIBITOR
1376149,"Heat shock protein HSP90 inhibitor",INHIBITOR
191172,"Serotonin 4 (5-HT4) receptor agonist",AGONIST
1376153,"Thrombopoietin receptor agonist",AGONIST
1376154,"26S proteosome inhibitor",INHIBITOR
84655,"Protein farnesyltransferase inhibitor",INHIBITOR
1763643,"Toll-like receptor 4/MD-2 antagonist",ANTAGONIST
1377237,"Integrin alpha-4/beta-1 antagonist",ANTAGONIST
1377251,"LDL-associated phospholipase A2 inhibitor",INHIBITOR
143870,"DNA inhibitor",INHIBITOR
2197367,"Ribonucleoside-diphosphate reductase RR1 inhibitor",INHIBITOR
399340,"Histone deacetylase inhibitor",INHIBITOR
2832025,"Coagulation factor X inhibitor",INHIBITOR
1383165,"Tubulin inhibitor",INHIBITOR
433425,"Integrin alpha-V/beta-3 antagonist",ANTAGONIST
192574,"Plasminogen activator inhibitor-1 inhibitor",INHIBITOR
599093,"Dipeptidyl peptidase IV inhibitor",INHIBITOR
36237,"Histone deacetylase inhibitor",INHIBITOR
139782,"Sodium channel alpha subunit blocker",BLOCKER
52812,"Tubulin inhibitor",INHIBITOR
1377913,"Tubulin disrupting agent","DISRUPTING AGENT"
434834,"Histone deacetylase 1 inhibitor",INHIBITOR
1340896,"Sodium/glucose cotransporter 2 inhibitor",INHIBITOR
353628,"Heat shock protein HSP90 inhibitor",INHIBITOR
1503492,"Tubulin stabiliser",STABILISER
1377929,"Phospholipase A2 group IIA inhibitor",INHIBITOR
1377931,"Kinesin-like protein 1 inhibitor",INHIBITOR
1377935,"DNA inhibitor",INHIBITOR
319777,"Nicotinamide phosphoribosyltransferase inhibitor",INHIBITOR
322351,"20S proteosome inhibitor",INHIBITOR
1162025,"Cardiac myosin activator",ACTIVATOR
625898,"Tubulin inhibitor",INHIBITOR
494280,"PARP 1, 2 and 3 inhibitor",INHIBITOR
1377941,"Beta-glucocerebrosidase stabiliser",STABILISER
1377945,"Transthyretin stabiliser",STABILISER
471176,"Lysosomal alpha-glucosidase stabiliser",STABILISER
1377951,"DNA inhibitor",INHIBITOR
1377953,"Cyclooxygenase inhibitor",INHIBITOR
628723,"Coagulation factor X inhibitor",INHIBITOR
81559,"GABA-B receptor agonist",AGONIST
1377981,"Sodium/glucose cotransporter 2 inhibitor",INHIBITOR
1377991,"Caspase-8 inhibitor",INHIBITOR
651088,"PARP 1, 2 and 3 inhibitor",INHIBITOR
2197672,"Heat shock cognate 71 kDa protein inhibitor",INHIBITOR
1265566,"Cytochrome P450 17A1 inhibitor",INHIBITOR
624225,"Poly [ADP-ribose] polymerase 2 inhibitor",INHIBITOR
1378024,"Dipeptidyl peptidase IV inhibitor",INHIBITOR
1142547,"Sodium/glucose cotransporter 2 inhibitor",INHIBITOR
1378032,"Dipeptidyl peptidase IV inhibitor",INHIBITOR
2464661,"Granulocyte colony stimulating factor receptor agonist",AGONIST
122252,"Adenosine A2a receptor antagonist",ANTAGONIST
6706,"Cyclooxygenase-2 inhibitor",INHIBITOR
367160,"Serotonin 1a (5-HT1a) receptor partial agonist","PARTIAL AGONIST"
1379068,"Neuronal acetylcholine receptor; alpha9/alpha10 antagonist",ANTAGONIST
1379582,"GABA-B receptor agonist",AGONIST
1379583,"DNA topoisomerase I inhibitor",INHIBITOR
1142450,"Purinergic receptor P2Y2 agonist",AGONIST
565417,"Purine nucleoside phosphorylase inhibitor",INHIBITOR
1379624,"Nucleotide-binding oligomerization domain-containing protein 2 other",OTHER
1379628,"Apoptosis regulator Bcl-2 inhibitor",INHIBITOR
317540,"Gamma-secretase modulator",MODULATOR
329498,"Caspase inhibitor",INHIBITOR
302799,"Norepinephrine transporter inhibitor",INHIBITOR
447948,"Gamma-secretase inhibitor",INHIBITOR
1179259,"Cyclooxygenase-2 inhibitor",INHIBITOR
103395,"DNA topoisomerase II inhibitor",INHIBITOR
434796,"Serotonin 2a (5-HT2a) receptor antagonist",ANTAGONIST
477344,"Tubulin disrupting agent","DISRUPTING AGENT"
619010,"Gamma-secretase inhibitor",INHIBITOR
388574,"Monoamine oxidase B inhibitor",INHIBITOR
649450,"Glycine transporter 1 inhibitor",INHIBITOR
21393,"Hemoglobin HbA negative modulator","NEGATIVE MODULATOR"
515421,"Gamma-secretase inhibitor",INHIBITOR
154,"LDL-associated phospholipase A2 inhibitor",INHIBITOR
280181,"DNA cross-linking agent","CROSS-LINKING AGENT"
2197560,"Sodium/hydrogen exchanger 3 inhibitor",INHIBITOR
183934,"Heat shock protein HSP90 inhibitor",INHIBITOR
234541,"Dipeptidyl peptidase IV inhibitor",INHIBITOR
467796,"DNA topoisomerase II alpha inhibitor",INHIBITOR
508147,"Apoptosis regulator Bcl-2 inhibitor",INHIBITOR
687792,"Selectin inhibitor",INHIBITOR
121457,"DNA inhibitor",INHIBITOR
235143,"Squalene synthetase inhibitor",INHIBITOR
514258,"Kappa opioid receptor agonist",AGONIST
1380088,"DNA topoisomerase II alpha inhibitor",INHIBITOR
1380091,"Retinoid isomerohydrolase inhibitor",INHIBITOR
1380099,"Retinoid isomerohydrolase inhibitor",INHIBITOR
1540481,"Glutamate [NMDA] receptor negative allosteric modulator","NEGATIVE ALLOSTERIC MODULATOR"
1175867,"Free fatty acid receptor 1 positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
1540486,"Monoamine transporter inhibitor",INHIBITOR
693510,"NEDD8 activating enzyme inhibitor",INHIBITOR
1540496,"Diacylglycerol O-acyltransferase 1 inhibitor",INHIBITOR
2039417,"P-selectin antagonist",ANTAGONIST
1540511,"Synaptic vesicular amine transporter inhibitor",INHIBITOR
1167181,"Quinone reductase 1) modulator",MODULATOR
1351456,"Integrin alpha-L/beta-2 (LFA-1) antagonist",ANTAGONIST
1592325,"Sodium/glucose cotransporter 1 inhibitor",INHIBITOR
1592333,"Ileal bile acid transporter inhibitor",INHIBITOR
1592339,"Folate receptor alpha binding agent","BINDING AGENT"
1592340,"cIAP1/cIAP2 inhibitor",INHIBITOR
1592347,"Fast skeletal troponin complex activator",ACTIVATOR
1592376,"DNA topoisomerase I inhibitor",INHIBITOR
2335134,"Heparanase inhibitor",INHIBITOR
2832032,"DNA topoisomerase I inhibitor",INHIBITOR
277493,"Cyclooxygenase-2 inhibitor",INHIBITOR
1528018,"Hypoxia-inducible factor prolyl hydroxylase inhibitor",INHIBITOR
1626749,"Poly [ADP-ribose] polymerase 2 inhibitor",INHIBITOR
1626751,"Poly [ADP-ribose] polymerase-1 inhibitor",INHIBITOR
1626753,"DNA cross-linking agent","CROSS-LINKING AGENT"
660844,"DNA topoisomerase II alpha inhibitor",INHIBITOR
1763538,"Platelet-derived growth factor subunit B inhibitor",INHIBITOR
1763557,"Monoamine transporter inhibitor",INHIBITOR
1763589,"Sodium/hydrogen exchanger 3 inhibitor",INHIBITOR
1926756,"DNA cross-linking agent","CROSS-LINKING AGENT"
1926760,"Serine/threonine-protein kinase Chk1 inhibitor",INHIBITOR
429507,"DNA inhibitor",INHIBITOR
1926837,"Hypoxia-inducible factor prolyl hydroxylase inhibitor",INHIBITOR
1926919,"Elastin proteolytic enzyme","PROTEOLYTIC ENZYME"
1589794,"Mu opioid receptor agonist",AGONIST
1927034,"Exportin-1 inhibitor",INHIBITOR
700566,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",INHIBITOR
1927218,"Indoleamine 2,3-dioxygenase inhibitor",INHIBITOR
520269,"Phosphodiesterase 4 inhibitor",INHIBITOR
318390,"Cannabinoid CB1 receptor negative allosteric modulator","NEGATIVE ALLOSTERIC MODULATOR"
1166082,"Sodium/glucose cotransporter 2 inhibitor",INHIBITOR
1377935,"RNA inhibitor",INHIBITOR
1379068,"Glutamate [NMDA] receptor antagonist",ANTAGONIST
1379628,"Apoptosis regulator Bcl-X inhibitor",INHIBITOR
1379628,"Apoptosis regulator Bcl-W inhibitor",INHIBITOR
1379628,"Induced myeloid leukemia cell differentiation protein Mcl-1 inhibitor",INHIBITOR
1379628,"Bcl-2-related protein A1 inhibitor",INHIBITOR
1379628,"Bcl-2-like protein 10 inhibitor",INHIBITOR
277493,"Carbonic anhydrase II inhibitor",INHIBITOR
277493,"Carbonic anhydrase I inhibitor",INHIBITOR
1376102,"Serotonin 1a (5-HT1a) receptor agonist",AGONIST
2039417,"Selectin E antagonist",ANTAGONIST
2039417,"Leukocyte adhesion molecule-1 antagonist",ANTAGONIST
1592325,"Sodium/glucose cotransporter 2 inhibitor",INHIBITOR
1626751,"Poly [ADP-ribose] polymerase 2 inhibitor",INHIBITOR
103395,"DNA inhibitor",INHIBITOR
1626749,"Poly [ADP-ribose] polymerase-1 inhibitor",INHIBITOR
1377237,"Integrin alpha-4/beta-7 antagonist",ANTAGONIST
434834,"Histone deacetylase 2 inhibitor",INHIBITOR
434834,"Histone deacetylase 3 inhibitor",INHIBITOR
434834,"Histone deacetylase 11 inhibitor",INHIBITOR
434834,"Histone deacetylase 8 inhibitor",INHIBITOR
508147,"Apoptosis regulator Bcl-X inhibitor",INHIBITOR
508147,"Apoptosis regulator Bcl-W inhibitor",INHIBITOR
1377991,"Caspase-1 inhibitor",INHIBITOR
1377991,"Caspase-9 inhibitor",INHIBITOR
1926760,"Serine/threonine-protein kinase Chk2 inhibitor",INHIBITOR
2335134,"Basic fibroblast growth factor inhibitor",INHIBITOR
2335134,"Acidic fibroblast growth factor inhibitor",INHIBITOR
2335134,"Vascular endothelial growth factor A inhibitor",INHIBITOR
1121857,"Tumor necrosis factor ligand superfamily member 13 inhibitor",INHIBITOR
1380112,"Tumor necrosis factor receptor superfamily member 10B agonist",AGONIST
1380969,"Polypeptides proteolytic enzyme","PROTEOLYTIC ENZYME"
1380969,"Starch hydrolytic enzyme","HYDROLYTIC ENZYME"
433425,"Integrin alpha-V/beta-5 antagonist",ANTAGONIST
1377929,"Group X secretory phospholipase A2 inhibitor",INHIBITOR
1377929,"Phospholipase A2 group V inhibitor",INHIBITOR
190484,"Dihydrofolate reductase inhibitor",INHIBITOR
5028,"CRL4(CRBN) E3 ubiquitin ligase inhibitor",INHIBITOR
63649,"CRL4(CRBN) E3 ubiquitin ligase inhibitor",INHIBITOR
63100,"CRL4(CRBN) E3 ubiquitin ligase inhibitor",INHIBITOR
1380179,"Lipopolysaccharide (LPS) sequestering agent","SEQUESTERING AGENT"
1380347,"Fibroblast growth factor receptor 2 agonist",AGONIST
1380646,"GDNF family receptor alpha-1 agonist",AGONIST
1380745,"tRNA hydrolytic enzyme","HYDROLYTIC ENZYME"
67050,"Cyclooxygenase-2 inhibitor",INHIBITOR
1352913,"Phosphodiesterase 3 inhibitor",INHIBITOR
992582,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
348717,Photosensitizer,
59311,"Acidic fibroblast growth factor inhibitor",INHIBITOR
